sats,time,lat,long,velocity,heading,height,GPS_Longacc,GPS_Latacc,temperatur,battery,batt_flags,batt_ai,batt_soc,time_of_day,lat_deg,long_deg,SplitD,Distance
10.0,75201.75,3089.44351,39.65497,3.05,133.24,16.64,0.04,0.01,19.64,3.903,459049.0,-148.0,77.0,28321.75,51.49072516666667,-0.6609161666666666,0.042361111111111106,19.76097222222221
10.0,75201.8,3089.4435,39.65494,3.14,133.08,16.63,0.05,0.0,19.64,3.903,459049.0,-148.0,77.0,28321.8,51.490725,-0.6609156666666667,0.043611111111111114,19.804583333333323
10.0,75201.85,3089.44348,39.65492,3.09,133.08,16.62,-0.03,0.0,19.64,3.903,459049.0,-148.0,77.0,28321.85,51.490724666666665,-0.6609153333333333,0.042916666666666665,19.84749999999999
10.0,75201.9,3089.44347,39.65489,3.02,133.08,16.62,-0.04,0.0,19.64,3.903,459049.0,-148.0,77.0,28321.9,51.490724500000006,-0.6609148333333333,0.04194444444444445,19.889444444444432
10.0,75201.95,3089.44345,39.65487,3.04,133.13,16.61,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28321.95,51.49072416666667,-0.6609145000000001,0.042222222222222223,19.931666666666654
10.0,75202.0,3089.44344,39.65485,3.09,133.17,16.61,0.03,0.0,19.64,3.903,459049.0,-148.0,77.0,28322.0,51.490724,-0.6609141666666667,0.042916666666666665,19.97458333333332
10.0,75202.05,3089.44342,39.65482,3.16,132.91,16.6,0.04,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.05,51.49072366666667,-0.6609136666666667,0.043888888888888894,20.01847222222221
10.0,75202.1,3089.44341,39.65479,3.24,132.65,16.6,0.04,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.1,51.490723499999994,-0.6609131666666667,0.045000000000000005,20.063472222222213
10.0,75202.15,3089.4434,39.65476,3.32,132.37,16.59,0.04,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.15,51.490723333333335,-0.6609126666666667,0.04611111111111111,20.109583333333322
10.0,75202.2,3089.44338,39.65473,3.37,132.1,16.59,0.03,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.2,51.490723,-0.6609121666666666,0.04680555555555556,20.156388888888877
10.0,75202.25,3089.44336,39.65471,3.38,131.96,16.59,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28322.25,51.49072266666667,-0.6609118333333334,0.04694444444444445,20.203333333333322
10.0,75202.3,3089.44335,39.65468,3.37,131.81,16.59,0.0,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.3,51.4907225,-0.6609113333333333,0.04680555555555556,20.250138888888877
10.0,75202.35,3089.44333,39.65465,3.38,131.5,16.58,0.0,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.35,51.490722166666664,-0.6609108333333332,0.04694444444444445,20.297083333333322
10.0,75202.4,3089.44331,39.65463,3.39,131.19,16.58,0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.4,51.49072183333333,-0.6609105,0.04708333333333334,20.344166666666656
10.0,75202.45,3089.44329,39.6546,3.4,131.06,16.58,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28322.45,51.4907215,-0.66091,0.04722222222222222,20.391388888888876
10.0,75202.5,3089.44327,39.65457,3.41,130.93,16.58,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28322.5,51.49072116666667,-0.6609095,0.04736111111111111,20.438749999999988
10.0,75202.55,3089.44326,39.65455,3.39,130.7,16.58,-0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.55,51.490721,-0.6609091666666667,0.04708333333333334,20.48583333333332
10.0,75202.6,3089.44324,39.65452,3.37,130.46,16.58,-0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.6,51.49072066666667,-0.6609086666666666,0.04680555555555556,20.532638888888876
10.0,75202.65,3089.44322,39.65449,3.39,130.17,16.58,0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.65,51.490720333333336,-0.6609081666666667,0.04708333333333334,20.57972222222221
10.0,75202.7,3089.44321,39.65446,3.42,129.88,16.59,0.02,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.7,51.49072016666666,-0.6609076666666667,0.0475,20.62722222222221
10.0,75202.75,3089.44319,39.65443,3.46,129.84,16.59,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28322.75,51.49071983333333,-0.6609071666666666,0.04805555555555555,20.675277777777765
10.0,75202.8,3089.44317,39.65439,3.5,129.79,16.59,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28322.8,51.4907195,-0.6609065,0.04861111111111111,20.723888888888876
10.0,75202.85,3089.44316,39.65437,3.53,129.81,16.59,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28322.85,51.49071933333333,-0.6609061666666667,0.04902777777777778,20.772916666666653
10.0,75202.9,3089.44314,39.65434,3.55,129.83,16.59,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28322.9,51.490719,-0.6609056666666666,0.049305555555555554,20.82222222222221
10.0,75202.95,3089.44312,39.65431,3.53,129.65,16.6,-0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28322.95,51.490718666666666,-0.6609051666666667,0.04902777777777778,20.871249999999986
10.0,75203.0,3089.4431,39.65428,3.49,129.47,16.6,-0.02,0.01,19.64,3.903,459049.0,-148.0,77.0,28323.0,51.490718333333334,-0.6609046666666667,0.04847222222222222,20.91972222222221
10.0,75203.05,3089.44308,39.65426,3.43,129.59,16.6,-0.03,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.05,51.490718,-0.6609043333333333,0.0476388888888889,20.9673611111111
10.0,75203.1,3089.44306,39.65423,3.39,129.71,16.6,-0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.1,51.49071766666667,-0.6609038333333334,0.04708333333333334,21.014444444444432
10.0,75203.15,3089.44304,39.65421,3.43,129.75,16.61,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.15,51.490717333333336,-0.6609035,0.0476388888888889,21.062083333333323
10.0,75203.2,3089.44302,39.65419,3.48,129.79,16.61,0.03,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.2,51.490717000000004,-0.6609031666666667,0.04833333333333334,21.110416666666655
10.0,75203.25,3089.443,39.65417,3.46,129.82,16.61,-0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.25,51.49071666666667,-0.6609028333333333,0.04805555555555555,21.158472222222212
10.0,75203.3,3089.44298,39.65414,3.42,129.86,16.61,-0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.3,51.49071633333333,-0.6609023333333333,0.0475,21.20597222222221
10.0,75203.35,3089.44296,39.65412,3.33,129.78,16.61,-0.05,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.35,51.490716,-0.660902,0.046250000000000006,21.252222222222212
10.0,75203.4,3089.44294,39.6541,3.27,129.7,16.61,-0.03,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.4,51.49071566666667,-0.6609016666666666,0.04541666666666667,21.29763888888888
10.0,75203.45,3089.44293,39.65408,3.35,129.81,16.61,0.05,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.45,51.4907155,-0.6609013333333333,0.04652777777777778,21.34416666666666
10.0,75203.5,3089.44291,39.65406,3.46,129.92,16.61,0.06,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.5,51.49071516666667,-0.6609010000000001,0.04805555555555555,21.392222222222216
10.0,75203.55,3089.44289,39.65403,3.5,130.03,16.61,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.55,51.49071483333333,-0.6609005,0.04861111111111111,21.440833333333327
10.0,75203.6,3089.44287,39.65401,3.53,130.13,16.61,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.6,51.490714499999996,-0.6609001666666666,0.04902777777777778,21.489861111111104
10.0,75203.65,3089.44285,39.65399,3.59,130.33,16.6,0.03,-0.01,19.64,3.903,459049.0,-148.0,77.0,28323.65,51.49071416666666,-0.6608998333333334,0.049861111111111106,21.539722222222213
10.0,75203.7,3089.44284,39.65397,3.63,130.52,16.6,0.03,-0.01,19.64,3.903,459049.0,-148.0,77.0,28323.7,51.490714000000004,-0.6608995,0.050416666666666665,21.59013888888888
10.0,75203.75,3089.44282,39.65394,3.63,130.78,16.6,0.0,-0.01,19.64,3.903,459049.0,-148.0,77.0,28323.75,51.49071366666667,-0.660899,0.050416666666666665,21.640555555555547
10.0,75203.8,3089.4428,39.65392,3.63,131.05,16.6,0.0,-0.01,19.64,3.903,459049.0,-148.0,77.0,28323.8,51.49071333333333,-0.6608986666666666,0.050416666666666665,21.690972222222214
10.0,75203.85,3089.44278,39.6539,3.66,131.19,16.6,0.02,-0.01,19.64,3.903,459049.0,-148.0,77.0,28323.85,51.490713,-0.6608983333333334,0.050833333333333335,21.741805555555548
10.0,75203.9,3089.44276,39.65388,3.71,131.33,16.6,0.02,-0.01,19.64,3.903,459049.0,-148.0,77.0,28323.9,51.49071266666667,-0.660898,0.051527777777777777,21.793333333333326
10.0,75203.95,3089.44274,39.65385,3.74,131.4,16.59,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28323.95,51.490712333333335,-0.6608975,0.05194444444444445,21.84527777777777
10.0,75204.0,3089.44272,39.65383,3.77,131.48,16.59,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.0,51.490712,-0.6608971666666666,0.052361111111111115,21.89763888888888
10.0,75204.05,3089.4427,39.6538,3.73,131.65,16.59,-0.02,-0.01,19.64,3.903,459049.0,-148.0,77.0,28324.05,51.49071166666667,-0.6608966666666666,0.05180555555555555,21.94944444444444
10.0,75204.1,3089.44268,39.65378,3.7,131.82,16.59,-0.02,-0.01,19.64,3.903,459049.0,-148.0,77.0,28324.1,51.49071133333334,-0.6608963333333333,0.0513888888888889,22.000833333333325
10.0,75204.15,3089.44266,39.65375,3.74,131.87,16.58,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.15,51.490711000000005,-0.6608958333333333,0.05194444444444445,22.05277777777777
10.0,75204.2,3089.44264,39.65373,3.76,131.92,16.58,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.2,51.49071066666667,-0.6608955000000001,0.05222222222222222,22.104999999999993
10.0,75204.25,3089.44262,39.6537,3.67,132.04,16.58,-0.05,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.25,51.49071033333333,-0.660895,0.050972222222222224,22.155972222222214
10.0,75204.3,3089.44261,39.65368,3.57,132.16,16.57,-0.05,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.3,51.490710166666666,-0.6608946666666667,0.04958333333333333,22.20555555555555
10.0,75204.35,3089.44259,39.65366,3.58,132.2,16.57,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.35,51.490709833333334,-0.6608943333333334,0.04972222222222222,22.25527777777777
10.0,75204.4,3089.44257,39.65363,3.61,132.23,16.57,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.4,51.4907095,-0.6608938333333333,0.05013888888888889,22.30541666666666
10.0,75204.45,3089.44255,39.65361,3.62,132.27,16.56,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.45,51.49070916666667,-0.6608935,0.05027777777777778,22.35569444444444
10.0,75204.5,3089.44253,39.65359,3.62,132.31,16.56,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.5,51.49070883333333,-0.6608931666666666,0.05027777777777778,22.405972222222218
10.0,75204.55,3089.44251,39.65356,3.62,132.1,16.55,0.0,0.01,19.64,3.903,459049.0,-148.0,77.0,28324.55,51.4907085,-0.6608926666666667,0.05027777777777778,22.456249999999997
10.0,75204.6,3089.44248,39.65353,3.61,131.9,16.55,0.0,0.01,19.64,3.903,459049.0,-148.0,77.0,28324.6,51.490708000000005,-0.6608921666666667,0.05013888888888889,22.506388888888885
10.0,75204.65,3089.44246,39.65351,3.61,131.96,16.54,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.65,51.49070766666667,-0.6608918333333332,0.05013888888888889,22.556527777777774
10.0,75204.7,3089.44244,39.65348,3.6,132.03,16.53,-0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.7,51.49070733333333,-0.6608913333333334,0.05,22.606527777777774
10.0,75204.75,3089.44242,39.65346,3.54,131.34,16.53,-0.03,0.02,19.64,3.903,459049.0,-148.0,77.0,28324.75,51.490707,-0.660891,0.049166666666666664,22.655694444444443
10.0,75204.8,3089.4424,39.65343,3.47,130.66,16.53,-0.04,0.02,19.64,3.903,459049.0,-148.0,77.0,28324.8,51.49070666666667,-0.6608905,0.04819444444444445,22.703888888888887
10.0,75204.85,3089.44239,39.6534,3.42,130.32,16.53,-0.03,0.01,19.64,3.903,459049.0,-148.0,77.0,28324.85,51.4907065,-0.66089,0.0475,22.751388888888886
10.0,75204.9,3089.44237,39.65337,3.4,129.99,16.52,-0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28324.9,51.49070616666667,-0.6608895,0.04722222222222222,22.798611111111107
10.0,75204.95,3089.44235,39.65334,3.44,130.02,16.52,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28324.95,51.49070583333333,-0.660889,0.04777777777777778,22.846388888888885
10.0,75205.0,3089.44234,39.65331,3.48,130.05,16.52,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28325.0,51.49070566666667,-0.6608885,0.04833333333333334,22.894722222222217
10.0,75205.05,3089.44232,39.65328,3.46,129.91,16.52,-0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28325.05,51.49070533333334,-0.660888,0.04805555555555555,22.942777777777774
10.0,75205.1,3089.44231,39.65325,3.43,129.76,16.52,-0.02,0.01,19.64,3.903,459049.0,-148.0,77.0,28325.1,51.490705166666665,-0.6608875,0.0476388888888889,22.990416666666665
10.0,75205.15,3089.44229,39.65322,3.42,129.51,16.52,0.0,0.01,19.64,3.903,459049.0,-148.0,77.0,28325.15,51.49070483333333,-0.660887,0.0475,23.037916666666664
10.0,75205.2,3089.44227,39.65319,3.43,129.25,16.52,0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28325.2,51.4907045,-0.6608865,0.0476388888888889,23.085555555555555
10.0,75205.25,3089.44226,39.65316,3.46,129.11,16.52,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28325.25,51.49070433333333,-0.660886,0.04805555555555555,23.13361111111111
10.0,75205.3,3089.44224,39.65312,3.5,128.97,16.52,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28325.3,51.490704,-0.6608853333333333,0.04861111111111111,23.182222222222222
10.0,75205.35,3089.44223,39.65309,3.54,128.74,16.52,0.02,0.01,19.64,3.903,459049.0,-148.0,77.0,28325.35,51.490703833333335,-0.6608848333333334,0.049166666666666664,23.23138888888889
10.0,75205.4,3089.44221,39.65305,3.57,128.51,16.52,0.02,0.01,19.64,3.903,459049.0,-148.0,77.0,28325.4,51.4907035,-0.6608841666666667,0.04958333333333333,23.280972222222225
10.0,75205.45,3089.4422,39.65301,3.57,128.42,16.52,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28325.45,51.490703333333336,-0.6608835000000001,0.04958333333333333,23.33055555555556
10.0,75205.5,3089.44219,39.65296,3.57,128.33,16.53,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28325.5,51.49070316666667,-0.6608826666666666,0.04958333333333333,23.380138888888894
10.0,75205.55,3089.44218,39.65292,3.62,128.22,16.53,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28325.55,51.490703,-0.6608820000000001,0.05027777777777778,23.430416666666673
10.0,75205.6,3089.44217,39.65288,3.67,128.11,16.54,0.03,0.0,19.64,3.903,459049.0,-148.0,77.0,28325.6,51.49070283333333,-0.6608813333333334,0.050972222222222224,23.481388888888894
10.0,75205.65,3089.44216,39.65283,3.69,127.93,16.54,0.02,0.01,19.64,3.903,459049.0,-148.0,77.0,28325.65,51.49070266666667,-0.6608805,0.05125,23.532638888888894
10.0,75205.7,3089.44215,39.65279,3.71,127.75,16.55,0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28325.7,51.4907025,-0.6608798333333333,0.051527777777777777,23.584166666666672
10.0,75205.75,3089.44213,39.65275,3.72,127.38,16.55,0.0,0.01,19.64,3.903,459049.0,-148.0,77.0,28325.75,51.490702166666665,-0.6608791666666666,0.05166666666666667,23.635833333333338
10.0,75205.8,3089.44212,39.6527,3.73,127.0,16.56,0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28325.8,51.490702000000006,-0.6608783333333333,0.05180555555555555,23.687638888888895
10.0,75205.85,3089.44211,39.65266,3.75,126.97,16.56,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28325.85,51.49070183333333,-0.6608776666666666,0.05208333333333334,23.739722222222227
10.0,75205.9,3089.4421,39.65262,3.78,126.94,16.56,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28325.9,51.49070166666667,-0.6608769999999999,0.05249999999999999,23.792222222222225
10.0,75205.95,3089.4421,39.65257,3.8,126.58,16.57,0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28325.95,51.49070166666667,-0.6608761666666666,0.052777777777777785,23.845000000000002
10.0,75206.0,3089.44209,39.65253,3.79,126.22,16.57,0.0,0.01,19.64,3.903,459049.0,-148.0,77.0,28326.0,51.4907015,-0.6608755,0.052638888888888895,23.897638888888892
10.0,75206.05,3089.44208,39.65248,3.73,126.29,16.57,-0.04,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.05,51.49070133333333,-0.6608746666666666,0.05180555555555555,23.94944444444445
10.0,75206.1,3089.44207,39.65244,3.66,126.36,16.58,-0.04,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.1,51.49070116666667,-0.660874,0.050833333333333335,24.000277777777782
10.0,75206.15,3089.44207,39.6524,3.66,126.18,16.58,0.0,0.01,19.64,3.903,459049.0,-148.0,77.0,28326.15,51.49070116666667,-0.6608733333333333,0.050833333333333335,24.051111111111116
10.0,75206.2,3089.44206,39.65235,3.67,126.0,16.58,0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28326.2,51.490700999999994,-0.6608725,0.050972222222222224,24.102083333333336
10.0,75206.25,3089.44205,39.65231,3.67,126.01,16.58,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.25,51.490700833333335,-0.6608718333333333,0.050972222222222224,24.153055555555557
10.0,75206.3,3089.44204,39.65227,3.66,126.01,16.58,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.3,51.49070066666666,-0.6608711666666667,0.050833333333333335,24.20388888888889
10.0,75206.35,3089.44203,39.65222,3.64,126.31,16.58,-0.01,-0.01,19.64,3.903,459049.0,-148.0,77.0,28326.35,51.4907005,-0.6608703333333333,0.050555555555555555,24.254444444444445
10.0,75206.4,3089.44202,39.65218,3.62,126.62,16.58,-0.01,-0.01,19.64,3.903,459049.0,-148.0,77.0,28326.4,51.49070033333333,-0.6608696666666667,0.05027777777777778,24.304722222222225
10.0,75206.45,3089.44201,39.65214,3.64,126.51,16.57,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.45,51.49070016666667,-0.660869,0.050555555555555555,24.35527777777778
10.0,75206.5,3089.44199,39.65209,3.66,126.4,16.57,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.5,51.49069983333333,-0.6608681666666667,0.050833333333333335,24.406111111111112
10.0,75206.55,3089.44198,39.65205,3.66,126.19,16.57,0.0,0.01,19.64,3.903,459049.0,-148.0,77.0,28326.55,51.490699666666664,-0.6608675,0.050833333333333335,24.456944444444446
10.0,75206.6,3089.44197,39.652,3.65,125.99,16.56,0.0,0.01,19.64,3.903,459049.0,-148.0,77.0,28326.6,51.4906995,-0.6608666666666667,0.050694444444444445,24.50763888888889
10.0,75206.65,3089.44195,39.65196,3.64,126.11,16.56,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.65,51.490699166666666,-0.6608660000000001,0.050555555555555555,24.558194444444446
10.0,75206.7,3089.44194,39.65192,3.65,126.23,16.55,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.7,51.490699,-0.6608653333333333,0.050694444444444445,24.60888888888889
10.0,75206.75,3089.44193,39.65187,3.68,126.15,16.55,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.75,51.49069883333333,-0.6608645000000001,0.05111111111111111,24.660000000000004
10.0,75206.8,3089.44192,39.65183,3.73,126.06,16.54,0.03,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.8,51.49069866666667,-0.6608638333333333,0.05180555555555555,24.71180555555556
10.0,75206.85,3089.4419,39.65179,3.77,126.16,16.54,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.85,51.49069833333333,-0.6608631666666667,0.052361111111111115,24.76416666666667
10.0,75206.9,3089.44189,39.65175,3.8,126.26,16.54,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.9,51.49069816666667,-0.6608625,0.052777777777777785,24.81694444444445
10.0,75206.95,3089.44188,39.65171,3.79,126.19,16.53,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28326.95,51.490697999999995,-0.6608618333333334,0.052638888888888895,24.86958333333334
10.0,75207.0,3089.44186,39.65166,3.8,126.13,16.53,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.0,51.49069766666666,-0.660861,0.052777777777777785,24.922361111111115
10.0,75207.05,3089.44185,39.65162,3.87,126.06,16.53,0.04,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.05,51.4906975,-0.6608603333333334,0.05375,24.976111111111116
10.0,75207.1,3089.44183,39.65158,3.93,125.99,16.53,0.04,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.1,51.49069716666667,-0.6608596666666667,0.054583333333333345,25.03069444444445
10.0,75207.15,3089.44182,39.65154,3.92,126.18,16.53,-0.01,-0.01,19.64,3.903,459049.0,-148.0,77.0,28327.15,51.490697,-0.660859,0.05444444444444444,25.085138888888896
10.0,75207.2,3089.4418,39.6515,3.89,126.37,16.53,-0.02,-0.01,19.64,3.903,459049.0,-148.0,77.0,28327.2,51.490696666666665,-0.6608583333333333,0.05402777777777778,25.13916666666667
10.0,75207.25,3089.44179,39.65146,3.86,126.45,16.53,-0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.25,51.4906965,-0.6608576666666667,0.05361111111111111,25.19277777777778
10.0,75207.3,3089.44177,39.65142,3.84,126.53,16.53,-0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.3,51.490696166666666,-0.660857,0.05333333333333334,25.246111111111116
10.0,75207.35,3089.44176,39.65138,3.86,126.63,16.53,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.35,51.490696,-0.6608563333333334,0.05361111111111111,25.299722222222226
10.0,75207.4,3089.44174,39.65134,3.89,126.72,16.53,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.4,51.49069566666667,-0.6608556666666666,0.05402777777777778,25.35375
10.0,75207.45,3089.44172,39.6513,3.93,126.79,16.53,0.02,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.45,51.49069533333333,-0.660855,0.054583333333333345,25.408333333333335
10.0,75207.5,3089.4417,39.65126,3.95,126.85,16.53,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.5,51.490694999999995,-0.6608543333333333,0.05486111111111112,25.463194444444447
10.0,75207.55,3089.44169,39.65122,3.96,126.98,16.53,0.0,-0.01,19.64,3.903,459049.0,-148.0,77.0,28327.55,51.490694833333336,-0.6608536666666667,0.05499999999999999,25.518194444444447
10.0,75207.6,3089.44166,39.65118,3.94,127.1,16.53,-0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.6,51.49069433333333,-0.6608529999999999,0.05472222222222222,25.572916666666668
10.0,75207.65,3089.44165,39.65115,3.89,127.23,16.53,-0.03,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.65,51.49069416666667,-0.6608525000000001,0.05402777777777778,25.626944444444444
10.0,75207.7,3089.44162,39.65111,3.84,127.37,16.53,-0.03,-0.01,19.64,3.903,459049.0,-148.0,77.0,28327.7,51.490693666666665,-0.6608518333333334,0.05333333333333334,25.68027777777778
10.0,75207.75,3089.4416,39.65107,3.86,127.43,16.53,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.75,51.49069333333333,-0.6608511666666667,0.05361111111111111,25.733888888888888
10.0,75207.8,3089.44158,39.65104,3.88,127.48,16.53,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.8,51.490693,-0.6608506666666667,0.05388888888888889,25.787777777777777
10.0,75207.85,3089.44156,39.651,3.83,127.47,16.53,-0.03,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.85,51.49069266666667,-0.66085,0.05319444444444445,25.84097222222222
10.0,75207.9,3089.44154,39.65097,3.78,127.45,16.52,-0.03,0.0,19.64,3.903,459049.0,-148.0,77.0,28327.9,51.49069233333333,-0.6608495,0.05249999999999999,25.89347222222222
10.0,75207.95,3089.44152,39.65093,3.74,127.29,16.52,-0.02,0.01,19.64,3.903,459049.0,-148.0,77.0,28327.95,51.490691999999996,-0.6608488333333333,0.05194444444444445,25.945416666666663
10.0,75208.0,3089.4415,39.6509,3.73,127.12,16.52,-0.01,0.01,19.64,3.903,459049.0,-148.0,77.0,28328.0,51.49069166666666,-0.6608483333333334,0.05180555555555555,25.99722222222222
10.0,75208.05,3089.44148,39.65086,3.78,126.92,16.51,0.03,0.01,19.64,3.903,459049.0,-148.0,77.0,28328.05,51.49069133333333,-0.6608476666666667,0.05249999999999999,26.04972222222222
10.0,75208.1,3089.44146,39.65083,3.81,126.73,16.51,0.02,0.01,19.64,3.903,459049.0,-148.0,77.0,28328.1,51.490691,-0.6608471666666667,0.05291666666666667,26.102638888888887
10.0,75208.15,3089.44145,39.65079,3.74,126.24,16.5,-0.04,0.02,19.64,3.903,459049.0,-148.0,77.0,28328.15,51.49069083333333,-0.6608465,0.05194444444444445,26.15458333333333
10.0,75208.2,3089.44143,39.65076,3.66,125.76,16.5,-0.05,0.02,19.64,3.903,459049.0,-148.0,77.0,28328.2,51.4906905,-0.6608459999999999,0.050833333333333335,26.205416666666665
10.0,75208.25,3089.44141,39.65073,3.64,125.67,16.49,-0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28328.25,51.49069016666667,-0.6608455000000001,0.050555555555555555,26.25597222222222
10.0,75208.3,3089.44139,39.65069,3.64,125.59,16.49,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28328.3,51.490689833333334,-0.6608448333333333,0.050555555555555555,26.306527777777774
10.0,75208.35,3089.44138,39.65066,3.65,125.48,16.48,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28328.35,51.49068966666667,-0.6608443333333334,0.050694444444444445,26.35722222222222
10.0,75208.4,3089.44136,39.65063,3.67,125.37,16.48,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28328.4,51.49068933333333,-0.6608438333333333,0.050972222222222224,26.40819444444444
10.0,75208.45,3089.44134,39.65059,3.66,125.42,16.47,0.0,0.0,19.64,3.903,459049.0,-148.0,77.0,28328.45,51.490688999999996,-0.6608431666666666,0.050833333333333335,26.459027777777774
10.0,75208.5,3089.44132,39.65056,3.67,125.47,16.47,0.01,0.0,19.64,3.903,459049.0,-148.0,77.0,28328.5,51.490688666666664,-0.6608426666666667,0.050972222222222224,26.509999999999994
10.0,75208.55,3089.44131,39.65052,3.74,125.61,16.46,0.04,-0.01,19.64,3.903,459049.0,-148.0,77.0,28328.55,51.490688500000005,-0.660842,0.05194444444444445,26.56194444444444
10.0,75208.6,3089.44129,39.65049,3.82,125.76,16.46,0.04,-0.01,19.64,3.903,459049.0,-148.0,77.0,28328.6,51.49068816666667,-0.6608415,0.05305555555555556,26.614999999999995
